student_id,student_name,grade,school_name,reading_score,math_score,school_type
126384066,Daniel Berry,11th,Wagner High School,78.7,65.7,Public
045817410,Eileen Cohen,12th,Fisher High School,82.4,,Public
105503211,Lauren Rodriguez,11th,Campos High School,51.9,76.4,Public
121196932,Krystal Garcia,12th,Richard High School,62.9,93.6,Charter
022052243,Bradley Schmidt,10th,Fisher High School,71.9,78.9,Public
047064106,Stacey Hodges,11th,Fisher High School,79.2,54.1,Public
099599522,Yvette Hall,9th,Campbell High School,,58.8,Public
035592237,Tami Jackson,11th,Dixon High School,81.9,73.0,Charter
078966613,Suzanne Boyle,9th,Turner High School,85.6,77.9,Public
109931562,Phyllis Garcia,12th,Fisher High School,81.7,65.8,Public
033280758,Jon Robertson,9th,Turner High School,73.1,71.6,Public
040676892,Emily Campbell,12th,Montgomery High School,,56.5,Public
070871010,Christopher Brown,12th,Fisher High School,77.0,,Public
110636759,Diane Joyce,11th,Fisher High School,79.4,31.7,Public
012806535,Cody Cummings,11th,Fisher High School,63.2,70.2,Public
108521782,Vanessa Jennings,9th,Turner High School,95.8,74.2,Public
129517241,Lauren Smith,11th,Silva High School,83.6,77.4,Public
016358500,Mark Gonzalez,9th,Montgomery High School,87.1,91.2,Public
080128478,Pamela Morrow,9th,Chang High School,,80.3,Public
079065157,Kirsten Rose,9th,Chang High School,73.5,86.0,Public
104644252,Lawrence Wood,11th,Campos High School,61.3,81.4,Public
101223126,Rachel Hood,10th,Turner High School,76.3,62.0,Public
125219954,Corey Burns,11th,Richard High School,94.2,64.2,Charter
099383893,Shelly Hebert,9th,Fisher High School,70.1,86.5,Public
118313003,Antonio Espinoza,11th,Turner High School,87.1,66.9,Public
062784157,David Estrada,12th,Bowers High School,57.3,73.0,Public
112503356,Brett Austin,9th,Montgomery High School,86.2,92.3,Public
018710337,Mary Johnson,11th,Fisher High School,73.5,48.7,Public
112633145,Jennifer Roy,11th,Fisher High School,77.4,67.9,Public
106037773,Sharon Oneill,12th,Green High School,73.9,41.9,Public
063210044,Vicki Parks,11th,Turner High School,76.3,57.3,Public
047411335,Ashley Graves,11th,Chang High School,99.1,86.3,Public
049475816,Timothy Ho,12th,Chang High School,56.7,86.7,Public
076498688,Brent Jackson,12th,Turner High School,64.4,49.4,Public
097190923,Kevin Solis,11th,Chang High School,95.7,85.2,Public
089608944,Cassie Johnston,11th,Bowers High School,86.0,55.2,Public
126465354,Steven Johnson,12th,Fisher High School,,68.2,Public
039651349,Darlene Cardenas,12th,Chang High School,51.9,58.5,Public
017339023,Kristina Kim,9th,Turner High School,,89.8,Public
040015042,Christine Robbins,12th,Fisher High School,69.9,41.6,Public
029952168,Dana Holmes,9th,Green High School,75.6,70.4,Public
073060404,Brent Peterson,12th,Bowers High School,70.3,90.7,Public
100495764,Timothy Ford,10th,Bowers High School,60.4,40.7,Public
044869692,Heidi Johnson,11th,Odonnell High School,30.9,58.5,Public
029401279,Caroline Wade,11th,Chang High School,80.1,80.3,Public
038525489,David Thompson,10th,Campbell High School,74.1,76.9,Public
101906278,Matthew Ortiz,11th,Dixon High School,78.9,62.4,Charter
044466448,David Salazar,11th,Richard High School,90.6,70.1,Charter
082054197,Thomas Gordon,11th,Green High School,75.6,87.5,Public
123018681,Sarah Cook,12th,Richard High School,90.0,80.0,Charter
018475915,Sandra Davidson,12th,Fisher High School,71.2,54.9,Public
049875843,Devin Diaz,12th,Fisher High School,76.8,68.7,Public
102314270,Victoria Rivera,11th,Turner High School,82.9,84.8,Public
095879259,Aimee Harper,10th,Turner High School,77.3,68.7,Public
077036780,John Williams,11th,Woods High School,87.8,93.2,Public
104612381,Luis May,12th,Richard High School,91.1,,Charter
055332244,Rachael Leblanc,10th,Fisher High School,75.3,70.3,Public
096798986,Ronald May,11th,Silva High School,73.1,51.7,Public
094216716,Mackenzie Krueger,11th,Silva High School,98.8,56.2,Public
044867636,Rachel Ballard,9th,Chang High School,68.0,72.8,Public
052243051,Joseph Jackson,12th,Fisher High School,,32.4,Public
127638384,Ernest Roberts,10th,Odonnell High School,50.8,68.2,Public
019373090,Mary Thomas,12th,Chang High School,60.2,45.9,Public
098754643,Matthew Williams,10th,Richard High School,79.7,65.9,Charter
104953008,Alison Norton,11th,Richard High School,78.9,,Charter
059488217,Elizabeth Brown,11th,Chang High School,78.8,58.5,Public
040283900,Terri Shaw,11th,Chang High School,96.8,85.9,Public
014308497,Wesley Washington,9th,Fisher High School,68.6,66.4,Public
092509137,Erin Anderson,10th,Chang High School,71.2,54.2,Public
027181148,Michael Wood,11th,Turner High School,88.4,45.1,Public
093986393,Edward Melton,11th,Chang High School,77.9,94.8,Public
055484422,Michaela Carroll,9th,Fisher High School,64.2,,Public
043701654,Kathleen Klein,11th,Richard High School,56.0,49.6,Charter
059914367,Rachel Rodriguez,12th,Campbell High School,82.3,54.3,Public
102994276,Emily Hall,9th,Fisher High School,96.3,43.4,Public
057175425,Vincent Smith,11th,Wagner High School,,92.4,Public
129439303,Lisa Perry,9th,Fisher High School,80.0,83.2,Public
095146403,Jillian Duncan,9th,Turner High School,85.0,85.9,Public
115583425,John Herrera,10th,Fisher High School,89.3,84.7,Public
020214928,Alan Cervantes,10th,Fisher High School,81.9,,Public
122010758,Paul Adams,9th,Chang High School,81.0,86.6,Public
034556973,Ronald Skinner,10th,Montgomery High School,,46.9,Public
084716530,Ivan Cochran,11th,Turner High School,76.3,42.8,Public
075615190,Brandon Wong,11th,Turner High School,99.2,74.5,Public
037869036,Samantha Saunders,11th,Chang High School,90.2,89.3,Public
111553080,Joanne Love,9th,Turner High School,98.4,74.1,Public
073345420,Douglas Thompson Jr.,9th,Chang High School,59.9,67.7,Public
120828968,Kendra Adams,9th,Montgomery High School,76.4,49.8,Public
102253234,Melissa Trujillo,12th,Montgomery High School,82.8,80.1,Public
023540372,Jeffrey Mills,12th,Richard High School,43.7,74.5,Charter
049111510,Joseph Daniel,11th,Chang High School,70.1,86.2,Public
088659198,Austin Morales,9th,Montgomery High School,87.9,93.3,Public
084506915,Tiffany Schmitt,10th,Green High School,72.5,48.5,Public
035155441,Keith Ferrell,11th,Silva High School,99.3,84.7,Public
013978093,Jeremy Blankenship,11th,Fisher High School,92.6,46.2,Public
017678409,Mark Chandler,12th,Fisher High School,91.0,52.3,Public
079684758,Robin Shah,9th,Montgomery High School,99.6,55.5,Public
086741260,Eric Riley,12th,Montgomery High School,71.2,52.2,Public
111218448,James Johnson,10th,Richard High School,63.8,39.4,Charter
038086481,Patricia Ritter,10th,Fisher High School,57.5,70.6,Public
080276443,Lance Osborn,10th,Campbell High School,86.6,94.9,Public
031032474,Nichole Moore,11th,Fisher High School,,51.7,Public
052793925,David Peters,11th,Turner High School,,49.1,Public
033895978,Yolanda Hurley,12th,Montgomery High School,53.2,51.9,Public
055795564,Michael Jarvis,9th,Fisher High School,93.0,74.8,Public
113880159,Karen Reyes,12th,Fisher High School,82.5,33.1,Public
021499195,Erin Rhodes,11th,Chang High School,88.9,57.1,Public
011310734,Randy Brown,12th,Silva High School,67.5,87.2,Public
038106002,Lori Andrews,9th,Fisher High School,75.0,64.3,Public
115735286,Rodney Todd,12th,Green High School,65.5,48.5,Public
050899339,Robert Oneal,9th,Richard High School,75.4,66.4,Charter
080582441,Melissa Shah,11th,Richard High School,,84.2,Charter
103280031,Eric Wagner,11th,Turner High School,,64.2,Public
034260405,Kevin Morris,10th,Campbell High School,94.7,81.9,Public
095820347,Gabrielle Farrell,12th,Richard High School,73.4,65.7,Charter
076681673,Gina Chan,11th,Wagner High School,,80.0,Public
039695923,Mikayla Nelson,11th,Chang High School,86.3,54.3,Public
028661353,Nicole James,9th,Campos High School,88.0,40.8,Public
013956400,Timothy Gonzalez,10th,Campbell High School,,59.5,Public
080510468,Cindy Guerra,12th,Silva High School,,78.3,Public
032934076,Carolyn Franklin,9th,Turner High School,75.2,80.5,Public
035898944,Tricia Buchanan,9th,Montgomery High School,79.1,67.0,Public
031603421,David Stewart,9th,Green High School,86.6,83.0,Public
091988403,Brenda Williams,12th,Fisher High School,65.7,66.2,Public
051347107,Debra Harrison,12th,Green High School,80.1,28.5,Public
074427347,Jimmy Watkins,9th,Wagner High School,91.4,81.6,Public
093083788,Leslie Nixon,10th,Richard High School,46.3,16.9,Charter
119679212,Regina Evans,10th,Turner High School,47.8,,Public
120527191,Elizabeth Richard,12th,Fisher High School,53.4,63.8,Public
036043426,Emily Williamson,12th,Silva High School,,86.5,Public
115846311,Robert Schmidt,10th,Turner High School,80.1,47.7,Public
024501161,James Aguirre,9th,Campbell High School,95.7,43.7,Public
070036732,David Klein,12th,Richard High School,84.5,,Charter
123464837,Robert Lee Jr.,12th,Campbell High School,87.6,82.4,Public
101433547,Steven Nelson,11th,Campos High School,72.6,49.0,Public
110816320,Joshua Evans,10th,Bowers High School,52.9,70.5,Public
086095880,John Hughes,12th,Turner High School,55.4,40.3,Public
050753501,Karen Howard,9th,Chang High School,75.7,58.9,Public
101119421,Jean Smith,11th,Chang High School,86.4,79.5,Public
100706233,Mark Velazquez,10th,Richard High School,55.2,64.7,Charter
018765544,Troy Jones,9th,Campos High School,,40.7,Public
098928864,Caroline Smith,10th,Wagner High School,67.4,66.0,Public
061645983,Debbie Rodriguez,10th,Richard High School,51.6,66.2,Charter
025001110,Tara Jefferson,9th,Wagner High School,72.9,61.8,Public
077335517,Madison Alvarez,10th,Green High School,68.2,47.4,Public
013442493,Albert Woods,12th,Campbell High School,66.7,,Public
119340295,Frank Hicks,11th,Richard High School,76.2,50.5,Charter
109802659,Lisa Lynch,9th,Chang High School,65.1,65.3,Public
094768222,Carol Griffin,10th,Woods High School,93.2,52.9,Public
011746324,Jodi Moore,10th,Richard High School,85.3,57.7,Charter
093765886,Lori Santos,10th,Silva High School,83.4,82.3,Public
084295695,Robin Combs,10th,Campbell High School,81.1,90.3,Public
050438693,Joseph Crawford,9th,Turner High School,72.1,84.4,Public
096192605,Nicole Foster,12th,Campbell High School,79.8,61.3,Public
125287672,Nicholas Yates,12th,Wagner High School,83.7,,Public
118051624,Joshua Smith,10th,Fisher High School,81.6,69.2,Public
028654519,Jill Allen,12th,Richard High School,70.2,91.2,Charter
076874752,Erin Hill,11th,Fisher High School,99.3,48.3,Public
109520478,Ryan Elliott,11th,Campos High School,74.4,64.0,Public
096574197,James Williams,12th,Fisher High School,81.5,70.3,Public
068410768,Nancy King,9th,Wagner High School,99.8,81.0,Public
116654081,Angela Brown,12th,Fisher High School,91.9,53.7,Public
052622494,Kenneth Shea,11th,Fisher High School,53.5,65.9,Public
081000430,Daniel Russell Jr.,9th,Montgomery High School,77.3,,Public
093615774,Madison Velazquez,9th,Campos High School,98.6,58.1,Public
023564060,Michael Walker,9th,Turner High School,79.4,74.8,Public
129395793,Colin Jones,10th,Silva High School,81.9,90.6,Public
064034119,Michael Morris,11th,Turner High School,71.3,56.0,Public
098446993,Joshua Myers,11th,Turner High School,92.5,56.5,Public
043894752,Kelly Walker,10th,Green High School,92.7,70.6,Public
125206239,Debra Goodwin,11th,Chang High School,91.2,70.2,Public
057700968,Patrick Lloyd,11th,Dixon High School,83.4,49.5,Charter
030834916,Larry Herring,12th,Chang High School,57.7,75.8,Public
086188933,Maria Davis,10th,Green High School,90.2,70.9,Public
026044972,James Bailey,12th,Bowers High School,,53.7,Public
113904844,Jennifer Oconnell,12th,Turner High School,48.6,,Public
022731221,Mark Rodgers,9th,Turner High School,,77.9,Public
123529280,Linda Richardson,11th,Bowers High School,97.0,,Public
078035667,Rebecca Simmons,12th,Fisher High School,,47.8,Public
067316672,Veronica Bray,9th,Richard High School,76.5,46.5,Charter
107797478,Franklin Knight,10th,Campbell High School,93.7,,Public
044195007,Lindsay Vasquez,11th,Odonnell High School,66.7,71.0,Public
044098816,Angela Rocha,12th,Turner High School,57.9,30.8,Public
041225420,Hayley Murphy,11th,Montgomery High School,85.0,55.6,Public
038623666,Angelica Mitchell,10th,Turner High School,98.7,,Public
119719130,Laurie Dean,11th,Silva High School,,58.3,Public
064079763,Jennifer Tucker,12th,Bowers High School,58.9,72.2,Public
077193490,Bryan Kim,12th,Richard High School,60.6,60.4,Charter
111095030,Derrick Page,11th,Turner High School,82.5,50.6,Public
031765712,Julie Vincent,9th,Fisher High School,83.6,,Public
092125524,Kari West,10th,Turner High School,67.8,82.6,Public
017324627,Jennifer Wang,11th,Fisher High School,99.7,50.0,Public
121118460,Tammy Rhodes,11th,Chang High School,87.2,99.4,Public
101793355,Katherine Hicks,9th,Green High School,74.7,91.8,Public
129369237,Donald Jackson,11th,Chang High School,71.8,67.4,Public
062706630,William Shea,12th,Sullivan High School,98.4,62.1,Public
058804711,Joseph Giles,11th,Fisher High School,48.3,43.4,Public
121498148,Jesse Hanna,11th,Chang High School,83.0,77.8,Public
068259518,Yesenia Strickland,11th,Turner High School,80.7,40.8,Public
013069096,Alexander Martin,11th,Fisher High School,86.8,46.4,Public
077094081,Tommy Mills,12th,Turner High School,,38.9,Public
075414692,Amber Montes,12th,Green High School,45.3,75.4,Public
077348960,Morgan Miller,10th,Montgomery High School,75.9,49.8,Public
108282720,John Miller,9th,Turner High School,57.1,93.4,Public
097669250,Matthew Griffith,9th,Turner High School,78.0,81.4,Public
090281376,Kristen Tran,11th,Richard High School,86.1,61.4,Charter
067754690,Kathryn Green,11th,Odonnell High School,28.4,20.2,Public
124488809,Bernard Mccoy,10th,Fisher High School,74.9,51.0,Public
060512059,John Howard,10th,Turner High School,64.4,58.0,Public
102099537,Patrick Hanson,12th,Fisher High School,93.0,43.8,Public
052118076,Jeremy Hunt,11th,Wagner High School,78.1,71.8,Public
092153237,Tina Kemp,9th,Richard High School,56.3,58.5,Charter
107282161,Mark Lin,9th,Turner High School,,82.6,Public
092829749,Kathleen Barnett,9th,Turner High School,63.2,81.0,Public
111701447,Suzanne Chung,10th,Turner High School,62.3,77.6,Public
070408331,Larry Parker,10th,Turner High School,73.1,58.6,Public
025417542,Chad Parks,12th,Campbell High School,67.4,74.0,Public
021370094,Colton Barnes,9th,Chang High School,72.7,62.5,Public
014344134,Nathaniel Swanson,10th,Campbell High School,66.8,78.3,Public
129223496,Lisa Sosa,12th,Silva High School,64.9,83.8,Public
061031607,Edward Short,11th,Campos High School,73.1,74.3,Public
113425145,Shawn Evans,11th,Bowers High School,93.0,70.5,Public
066157395,Melissa Rasmussen,12th,Dixon High School,63.6,66.2,Charter
054435867,Donna Payne,11th,Odonnell High School,39.7,82.2,Public
057445155,Michelle Molina,9th,Campbell High School,79.2,77.4,Public
093576596,Yolanda Moran,11th,Turner High School,,57.9,Public
030751714,William Williams,10th,Dixon High School,38.7,58.7,Charter
124395549,Amanda Brown,12th,Fisher High School,76.7,69.7,Public
088185989,Kathy Gray,10th,Wagner High School,92.0,79.1,Public
015353072,Karen Phillips,11th,Chang High School,68.2,95.9,Public
040781334,Robert Pena,9th,Turner High School,59.2,61.4,Public
104772519,Barbara Matthews,11th,Green High School,61.6,67.4,Public
076734122,April Bartlett,10th,Richard High School,95.4,43.5,Charter
124216709,Gavin Zamora,12th,Green High School,62.5,6.3,Public
111739082,Stuart Weaver,10th,Campbell High School,96.8,92.8,Public
049705366,Kristina Ramirez,12th,Fisher High School,,,Public
067343153,Harold Chapman IV,10th,Richard High School,73.6,27.1,Charter
082149471,Joshua Taylor,12th,Richard High School,56.2,,Charter
093142276,Nicole Haley,9th,Turner High School,68.7,75.5,Public
108725672,Jackie Kidd,9th,Chang High School,66.5,63.2,Public
054053498,Shelley Tran,10th,Green High School,60.7,68.5,Public
120683093,Sharon Cole,9th,Turner High School,61.4,67.0,Public
042683126,Christopher Mccarthy,9th,Fisher High School,94.2,79.8,Public
029183241,Erik Ortiz,9th,Wagner High School,63.3,75.6,Public
102831180,James Turner,12th,Chang High School,60.8,92.5,Public
016553622,Harold Coleman,10th,Fisher High School,97.2,83.4,Public
057616230,Jamie Johnson,12th,Turner High School,61.5,74.6,Public
048249069,Kevin King,10th,Richard High School,60.1,60.0,Charter
013985549,Derek Berry,12th,Montgomery High School,64.0,55.7,Public
033617457,Chloe Byrd,11th,Fisher High School,,48.2,Public
099806820,James Roberts,11th,Chang High School,80.4,64.8,Public
065938557,Kaitlyn Lester,10th,Campbell High School,98.6,99.5,Public
044669805,Jerry Foster,11th,Fisher High School,84.2,48.9,Public
029796900,Ray Grant,11th,Wagner High School,92.9,78.5,Public
085431500,Rachel Gonzalez,9th,Green High School,78.2,67.2,Public
075911247,Jessica Conner,12th,Richard High School,72.1,64.8,Charter
017519542,Eric Boyle,12th,Green High School,73.0,55.5,Public
070467259,Shane Brown,11th,Campos High School,72.8,79.8,Public
092605073,Kathryn Hill,10th,Turner High School,62.2,66.1,Public
043148013,Brenda Sanders,12th,Richard High School,77.1,80.8,Charter
038704145,Cristina Ortiz,10th,Turner High School,75.5,75.8,Public
091250335,Kristine Mckenzie,11th,Turner High School,84.7,60.1,Public
058142897,Kevin Stevens,12th,Chang High School,60.5,82.7,Public
060363334,Selena Freeman,10th,Fisher High School,66.4,65.4,Public
046631006,Randy Hartman,10th,Fisher High School,72.0,77.0,Public
052196470,Adam Smith,11th,Bowers High School,58.1,68.9,Public
